FPR,TPR_mean,TPR_std
0.6953907815631262,0.9923290812394014,0.01076808063651177
0.6973947895791582,0.9924535609680896,0.010706806682268586
0.6993987975951903,0.9925780406967779,0.010661805737500144
0.7014028056112224,0.9927025204254659,0.010633284410405818
0.7034068136272544,0.9928270001541543,0.010621375458792347
0.7054108216432865,0.9929514798828422,0.010626134736411073
0.7074148296593186,0.9940099429628485,0.00988345848709808
0.7094188376753506,0.9940983890858638,0.009762632031149085
0.7114228456913827,0.994186835208879,0.009653996261862682
0.7134268537074148,0.9942752813318941,0.009557966865997825
0.7154308617234468,0.9943637274549095,0.0094749271521199
0.7174348697394789,0.9944521735779247,0.009405221188438822
0.719438877755511,0.99454061970094,0.009349147223568137
0.721442885771543,0.994629065823955,0.00930695165730745
0.7234468937875751,0.9947175119469704,0.009278823828157173
0.7254509018036072,0.9948059580699858,0.009264891864210294
0.7274549098196392,0.9958190098145007,0.008674649333778331
0.7294589178356713,0.9958697844406759,0.008613569135760678
0.7314629258517034,0.9959205590668512,0.00855930808301669
0.7334669338677354,0.9959713336930268,0.008511996585667645
0.7354709418837675,0.9960221083192021,0.008471751076359486
0.7374749498997996,0.9960728829453775,0.008438672652505006
0.7394789579158316,0.9961236575715531,0.00841284585520448
0.7414829659318637,0.9961744321977284,0.00839433761780427
0.7434869739478958,0.9962252068239039,0.0083831964137132
0.7454909819639278,0.996468289142387,0.008227392001716172
0.7474949899799599,0.9965190637685625,0.00816075380615118
0.749498997995992,0.9965698383947378,0.008101232969756917
0.751503006012024,0.9966206130209133,0.008048987388914184
0.7535070140280561,0.9966713876470888,0.008004159528300242
0.7555110220440882,0.996722162273264,0.007966874602566381
0.7575150300601202,0.9967729368994395,0.007937238910509917
0.7595190380761523,0.996823711525615,0.007915338370718285
0.7615230460921844,0.9968744861517905,0.007901237304016066
0.7635270541082164,0.996925260777966,0.007894977501978245
0.7655310621242485,0.9979355505883559,0.0063940171263894546
0.7675350701402806,0.9979814115410305,0.006306924287210977
0.7695390781563125,0.998027272493705,0.006228274493110489
0.7715430861723446,0.9980731334463796,0.0061583912349994835
